x,y,z
-6.810031,32.095284,10.800002
-6.810031,28.695297,5.366666
-6.810031,28.695297,8.933333
-6.810031,28.695297,10.8
-1.010031,32.095284,10.800002
-3.010029,30.6953,2.5
-3.010029,28.695297,2.699999
-2.010029,28.6953,2.5
-2.010029,28.6953,2.5
-1.01003,32.095284,2.700001
-3.010029,28.695297,2.699999
-1.01003,28.695297,2.700001
-2.010029,28.695297,2.700001
-3.010029,28.695297,2.699999
-1.010031,32.095284,10.800002
2.539971,31.6953,-5.400002
2.539971,31.6953,-5.700001
2.539971,31.6953,-5.400002
2.539971,28.695297,-5.700001
2.539971,28.695297,-5.400002
5.18997,28.695297,2.5
2.539971,28.695297,-5.400002
2.539971,31.6953,-5.400002
5.039971,32.0953,-10.748058
-6.660029,28.895298,-11.674072
-6.660028,32.0953,-10.748058
5.039971,28.895298,-11.674072
4.612471,31.655298,-10.87838
5.18997,28.695297,2.5
5.18997,28.695297,-1.449999
5.18997,31.6953,-5.400002
5.18997,31.6953,-1.449999
5.18997,28.695297,2.5
5.18997,31.6953,2.5
5.18997,31.6953,-1.449999
5.18997,28.695297,-1.449999
5.18997,28.695297,-1.449999
5.18997,31.6953,-1.449999
5.18997,31.6953,-5.400002
5.18997,28.695297,-5.400002
5.389971,28.695297,-5.700001
5.389971,32.2953,-5.700001
5.38997,32.2953,-1.449999
5.38997,28.695297,-1.449999
5.38997,32.2953,-1.449999
-7.010028,28.695297,-5.700001
-6.81003,29.517319,0.588219
-6.81003,31.6953,2.5
-6.81003,28.730953,2.5
-6.810029,28.730953,-0.5
5.18997,29.517319,0.588221
5.18997,29.517319,0.588221
5.18997,30.873278,1.778448
5.18997,29.517319,1.778448
5.18997,29.517319,-4.678447
5.18997,29.517319,-3.488218
5.18997,30.873278,-3.488218
5.18997,29.517319,-4.678447
-7.01003,29.517319,0.588219
-7.01003,29.517319,1.778448
-7.01003,30.873278,1.778448
-7.01003,29.517319,0.588219
-6.96003,29.517319,1.778448
-6.96003,30.873278,1.778448
-6.96003,30.873278,0.588219
-6.96003,29.517319,0.588219
-6.86003,30.873278,0.588219
-6.86003,30.873278,1.778448
-6.86003,29.517319,1.778448
-6.86003,29.517319,0.588219
-6.96003,29.55732,0.62822
-6.96003,29.55732,1.738447
-6.96003,30.833277,1.738447
-6.96003,29.55732,0.62822
0.03997,28.695297,-7.700001
0.03997,28.895298,-8.189049
5.039971,28.895298,-11.674072
0.03997,28.895298,-8.189049
-2.160029,28.895298,-7.900002
-2.160029,28.895298,-8.189049
0.03997,28.810278,-7.900002
0.03997,28.810278,-7.900002
0.03997,28.810278,-8.189049
-2.160029,28.895298,-7.900002
0.03997,28.895298,-7.900002
5.18997,32.095284,8.933333
-0.960029,28.695297,-5.5
0.189971,31.6953,-5.5
-2.160029,28.810278,-7.900002
-2.160028,32.0953,-7.900002
0.03997,28.695297,-7.700001
0.03997,28.695297,-7.700001
0.03997,32.0953,-7.900002
5.389971,28.695297,-7.700001
5.389969,32.2953,5.223663
5.389969,32.2953,5.075203
5.389969,28.695297,5.075203
5.389969,28.695297,5.223663
5.484795,32.18978,5.223663
5.484795,32.18978,9.223662
5.389969,28.695297,9.223662
5.389969,28.695297,9.075204
5.389969,32.2953,9.075204
5.389969,32.2953,9.223662
-7.015206,32.2953,5.075203
-7.015206,32.2953,5.223663
-7.015206,28.695297,5.223663
-7.015206,28.695297,5.075203
-7.110031,32.18978,5.075203
-7.110031,32.18978,9.075204
-7.015206,28.695297,9.075204
-7.015206,28.695297,9.223662
-7.015206,32.2953,9.223662
-7.015206,32.2953,9.075204
5.239971,29.55732,0.62822
5.239971,30.833277,1.738449
5.239971,29.55732,1.738449
5.239971,29.55732,0.62822
5.33997,29.517319,0.588221
5.33997,29.517319,1.778448
5.33997,30.873278,1.778448
5.33997,30.873278,0.588221
5.239971,29.517319,0.588221
5.239971,30.873278,0.588221
5.239971,30.873278,1.778448
5.239971,29.517319,1.778448
5.239972,29.517319,-3.488317
5.239972,30.873278,-3.488317
5.239972,30.873278,-4.678545
5.239972,29.517319,-4.678545
5.33997,30.873278,-4.678545
5.33997,30.873278,-3.488317
5.33997,29.517319,-3.488317
5.33997,29.517319,-4.678545
5.239972,29.55732,-4.638545
5.239972,29.55732,-3.528316
5.239972,30.833277,-3.528316
5.239972,29.55732,-4.638545
5.11497,29.944391,-5.737534
5.11497,29.846203,-7.662464
5.11497,29.944391,-5.737534
5.06497,29.944391,-5.737534
-6.735028,29.944393,-7.662464
-6.735028,29.944393,-7.662464
-6.735028,29.846203,-5.737537
-6.685029,29.944393,-7.662464
-4.126697,28.695297,-5.637501
-5.793363,31.245298,-5.637501
-4.126697,31.245298,-5.637501
-5.793363,31.245298,-5.512501
-5.793363,28.695297,-5.512501
-4.126697,31.245298,-5.512501
-5.706363,31.158298,-5.637501
-5.706363,28.695297,-5.637501
-4.213696,31.158298,-5.637501
-1.613696,31.158298,-5.637501
-3.106362,28.695297,-5.637501
-3.106362,31.158298,-5.637501
-1.526696,31.245298,-5.512501
-3.193362,28.695297,-5.512501
-3.193362,31.245298,-5.512501
-1.526696,31.245298,-5.637501
-3.193362,31.245298,-5.637501
-1.526696,28.695297,-5.637501
-6.582248,28.936758,-11.900002
-6.582248,28.936758,-11.900002
5.389969,28.695297,11.000001
-7.01003,28.695297,8.933333
-6.91003,32.2953,8.933333
-6.91003,32.095284,5.366666
4.612471,30.035297,-11.347683
-6.232529,31.655298,-10.87838
-6.232529,31.655298,-10.87838
5.38997,28.695297,-1.449999
5.389969,32.2953,5.366667
5.389969,28.695297,5.366667
-7.01003,28.695297,5.366666
-7.01003,32.2953,5.366667
-7.010029,32.295296,-5.700001
5.389971,32.2953,-11.899998
-7.010029,28.695297,-11.900002
5.389969,28.695297,5.366667
5.28997,32.2953,8.933333
5.28997,32.2953,5.366667
-6.810031,32.095284,5.366666
-7.01003,28.695297,5.366666
-6.810031,32.095284,8.933333
-7.01003,28.695297,8.933333
-7.010029,28.695297,-7.700001
4.962191,28.695297,-11.899998
4.962191,28.936758,-11.899998
-6.582251,28.92137,-11.836269
-6.582248,32.2953,-10.900002
-7.010029,28.695297,-11.900002
4.962191,32.2953,-10.899998
5.18997,28.695297,5.366667
-6.810031,28.695297,8.933333
4.962235,32.295307,-10.899998
4.962191,35.895306,-10.899998
-6.582248,35.895306,-10.900002
-6.582292,32.295307,-10.900002
-6.810029,32.295303,-0.700001
-6.810029,35.295303,-0.5
0.38997,35.295303,-0.5
0.18997,32.295303,-0.7
-5.96003,35.295303,-5.700001
-0.960029,32.295303,-5.5
-0.060029,32.295303,-5.5
-0.060029,34.295303,-5.700001
0.189971,35.295303,-5.5
0.389971,35.295303,-5.700001
-0.060029,32.295303,-5.5
-1.110029,32.295303,-5.5
-1.11003,32.295303,-2.299999
-6.810029,35.295303,-0.700001
0.18997,32.295303,-0.7
-1.110029,32.295303,-5.5
-0.060029,32.295303,-5.5
0.18997,35.295303,-0.7
-6.810029,35.295303,-0.700001
-0.960029,32.295303,-5.700001
0.389971,35.295303,-5.700001
0.18997,32.295303,-0.7
-3.66003,32.295303,-5.700001
-5.96003,35.295303,-5.700001
-3.66003,35.295303,-5.700001
-1.360029,32.295303,-5.700001
-3.66003,35.295303,-5.700001
-1.360029,35.295303,-5.700001
-3.193363,34.845303,-5.700001
-3.193363,32.295303,-5.700001
-1.526696,32.295303,-5.700001
-1.526696,34.845303,-5.700001
-5.793363,34.845303,-5.700001
-5.793363,32.295303,-5.700001
-4.126697,32.295303,-5.700001
-4.126697,34.845303,-5.700001
-7.01003,32.295303,11.000001
5.389971,32.295303,-5.700001
5.139971,32.295303,-7.700001
-6.760029,32.295303,-7.700001
-7.010028,32.295303,-5.700001
5.139971,35.8953,-5.700001
5.139971,32.295303,-7.700001
-6.760029,32.295303,-5.700001
-6.760029,35.8953,-7.700001
5.139971,32.3444,-5.737534
5.139971,35.846207,-7.662464
-6.760029,35.84621,-5.737537
-6.760029,32.3444,-7.662464
5.039971,32.295303,-7.700001
5.039971,35.8953,-5.700001
-6.660028,35.8953,-7.700001
-6.660029,32.295303,-5.700001
-6.685029,34.744396,-7.662464
5.06497,34.744396,-5.737534
-6.735028,34.64621,-5.737537
-6.735028,34.744396,-7.662464
5.11497,34.744396,-5.737534
5.11497,34.64621,-7.662464
-6.735028,34.744396,-7.662464
5.11497,34.744396,-5.737534
-6.760029,32.3444,-5.737537
-6.760029,32.3444,-7.662464
-6.760029,32.295303,-7.700001
-6.660029,35.84621,-7.662464
-6.660029,35.84621,-5.737537
5.139971,35.8953,-7.700001
5.139971,35.846207,-7.662464
5.039971,35.846207,-7.662464
5.039971,32.3444,-5.737534
5.139971,35.8953,-5.700001
5.139971,32.3444,-5.737534
-6.760029,32.295303,-5.700001
5.039971,32.295303,-5.700001
-2.160029,32.495304,-7.900002
-6.660029,32.495304,-7.900002
5.039971,32.495304,-11.674072
5.039971,32.495304,-7.900002
0.03997,32.295303,-7.700001
-6.660029,32.295303,-7.700001
-2.160028,35.6953,-7.700001
-2.160028,35.6953,-7.900002
5.039971,35.6953,-10.748058
-2.160028,35.6953,-7.900002
0.03997,35.695286,-7.700001
5.039971,35.695286,-5.700001
-6.660028,35.6953,-7.700001
-2.160028,35.6953,-7.900002
-5.96003,32.295303,-5.700001
-5.96003,32.295303,-5.700001
-4.126697,32.295303,-5.700001
-4.126697,32.295303,-5.700001
-3.66003,32.295303,-5.700001
-3.66003,32.295303,-5.700001
-1.526696,32.295303,-5.700001
-1.360029,32.295303,-5.700001
-1.360029,32.295303,-5.700001
-0.060029,32.295303,-5.700001
0.389971,32.295303,-5.700001
0.389971,32.295303,-5.700001
-3.66003,35.295303,-5.700001
-0.68503,35.695286,-5.700001
5.039971,35.695286,-5.700001
-0.68503,35.695286,-5.700001
-3.66003,35.295303,-5.700001
0.389971,35.295303,-5.700001
2.539971,35.295303,-5.700001
2.539971,32.295303,-5.700001
0.389971,35.295303,-5.700001
-0.81003,35.695286,10.800002
1.18997,32.295303,2.700001
0.18997,32.295303,2.700001
1.18997,32.295303,2.5
0.18997,32.295303,2.5
5.18997,35.295303,2.5
0.38997,32.295303,-0.5
-3.010029,32.295303,2.5
-2.010029,32.295303,2.5
-0.91003,35.295303,2.5
5.18997,35.295303,2.5
1.18997,34.295303,2.5
1.18997,32.295303,2.5
-2.010029,32.295303,2.5
-2.010029,34.295303,2.5
-3.010029,34.295303,2.5
-3.010029,34.295303,2.5
-3.010029,34.295303,2.5
-0.81003,32.295303,2.700001
1.18997,32.295303,2.700001
-0.81003,35.695286,2.700001
0.18997,32.295303,2.5
0.18997,32.295303,2.5
1.18997,32.295303,2.700001
1.18997,34.295303,2.5
-0.81003,35.695286,10.800002
5.18997,32.295303,10.8
5.18997,32.295303,8.933333
5.18997,32.295303,5.366667
5.18997,35.695286,10.800002
5.18997,35.695286,5.366667
5.18997,35.695286,5.366667
5.18997,35.695286,2.700001
5.18997,35.695286,8.933333
5.18997,35.695286,8.933333
5.28997,35.695286,5.366667
5.28997,35.8953,8.933333
-6.810031,35.695286,8.933333
-6.810031,35.695286,8.933333
-6.810031,35.695286,2.699999
-6.810031,35.695286,5.366666
-6.810031,35.695286,5.366666
-6.810031,35.695286,10.800002
-6.810031,32.295303,5.366666
-6.810031,32.295303,8.933333
-6.810031,32.295303,10.8
-1.010031,35.695286,10.800002
-3.010029,34.295303,2.5
-3.010029,32.295303,2.699999
-2.010029,32.295303,2.5
-2.010029,32.295303,2.5
-1.01003,35.695286,2.700001
-3.010029,32.295303,2.699999
-1.01003,32.295303,2.700001
-2.010029,32.295303,2.700001
-3.010029,32.295303,2.699999
-1.010031,35.695286,10.800002
2.539971,35.295303,-5.400002
2.539971,35.295303,-5.700001
2.539971,35.295303,-5.400002
2.539971,32.295303,-5.700001
2.539971,32.295303,-5.400002
5.18997,32.295303,2.5
2.539971,32.295303,-5.400002
2.539971,35.295303,-5.400002
5.039971,35.6953,-10.748058
-6.660029,32.495304,-11.674072
-6.660028,35.6953,-10.748058
5.039971,32.495304,-11.674072
4.612471,35.255302,-10.87838
5.18997,32.295303,2.5
5.18997,32.295303,-1.449999
5.18997,35.295303,-5.400002
5.18997,35.295303,-1.449999
5.18997,32.295303,2.5
5.18997,35.295303,2.5
5.18997,35.295303,-1.449999
5.18997,32.295303,-1.449999
5.18997,32.295303,-1.449999
5.18997,35.295303,-1.449999
5.18997,35.295303,-5.400002
5.18997,32.295303,-5.400002
5.389971,32.295303,-5.700001
5.389971,35.8953,-5.700001
5.38997,35.8953,-1.449999
5.38997,32.295303,-1.449999
5.38997,35.8953,-1.449999
-7.010028,32.295303,-5.700001
-6.81003,33.117325,0.588219
-6.81003,35.295303,2.5
-6.81003,32.33096,2.5
-6.810029,32.33096,-0.5
5.18997,33.117325,0.588221
5.18997,33.117325,0.588221
5.18997,34.47328,1.778448
5.18997,33.117325,1.778448
5.18997,33.117325,-4.678447
5.18997,33.117325,-3.488218
5.18997,34.47328,-3.488218
5.18997,33.117325,-4.678447
-7.01003,33.117325,0.588219
-7.01003,33.117325,1.778448
-7.01003,34.47328,1.778448
-7.01003,33.117325,0.588219
-6.96003,33.117325,1.778448
-6.96003,34.47328,1.778448
-6.96003,34.47328,0.588219
-6.96003,33.117325,0.588219
-6.86003,34.47328,0.588219
-6.86003,34.47328,1.778448
-6.86003,33.117325,1.778448
-6.86003,33.117325,0.588219
-6.96003,33.157326,0.62822
-6.96003,33.157326,1.738447
-6.96003,34.43328,1.738447
-6.96003,33.157326,0.62822
0.03997,32.295303,-7.700001
0.03997,32.495304,-8.189049
5.039971,32.495304,-11.674072
0.03997,32.495304,-8.189049
-2.160029,32.495304,-7.900002
-2.160029,32.495304,-8.189049
0.03997,32.410282,-7.900002
0.03997,32.410282,-7.900002
0.03997,32.410282,-8.189049
-2.160029,32.495304,-7.900002
0.03997,32.495304,-7.900002
5.18997,35.695286,8.933333
-0.960029,32.295303,-5.5
0.189971,35.295303,-5.5
-2.160029,32.410282,-7.900002
-2.160028,35.6953,-7.900002
0.03997,32.295303,-7.700001
0.03997,32.295303,-7.700001
0.03997,35.6953,-7.900002
5.389971,32.295303,-7.700001
5.389969,35.8953,5.223663
5.389969,35.8953,5.075203
5.389969,32.295303,5.075203
5.389969,32.295303,5.223663
5.484795,35.789787,5.223663
5.484795,35.789787,9.223662
5.389969,32.295303,9.223662
5.389969,32.295303,9.075204
5.389969,35.8953,9.075204
5.389969,35.8953,9.223662
-7.015206,35.8953,5.075203
-7.015206,35.8953,5.223663
-7.015206,32.295303,5.223663
-7.015206,32.295303,5.075203
-7.110031,35.789787,5.075203
-7.110031,35.789787,9.075204
-7.015206,32.295303,9.075204
-7.015206,32.295303,9.223662
-7.015206,35.8953,9.223662
-7.015206,35.8953,9.075204
5.239971,33.157326,0.62822
5.239971,34.43328,1.738449
5.239971,33.157326,1.738449
5.239971,33.157326,0.62822
5.33997,33.117325,0.588221
5.33997,33.117325,1.778448
5.33997,34.47328,1.778448
5.33997,34.47328,0.588221
5.239971,33.117325,0.588221
5.239971,34.47328,0.588221
5.239971,34.47328,1.778448
5.239971,33.117325,1.778448
5.239972,33.117325,-3.488317
5.239972,34.47328,-3.488317
5.239972,34.47328,-4.678545
5.239972,33.117325,-4.678545
5.33997,34.47328,-4.678545
5.33997,34.47328,-3.488317
5.33997,33.117325,-3.488317
5.33997,33.117325,-4.678545
5.239972,33.157326,-4.638545
5.239972,33.157326,-3.528316
5.239972,34.43328,-3.528316
5.239972,33.157326,-4.638545
5.11497,33.544395,-5.737534
5.11497,33.44621,-7.662464
5.11497,33.544395,-5.737534
5.06497,33.544395,-5.737534
-6.735028,33.5444,-7.662464
-6.735028,33.5444,-7.662464
-6.735028,33.44621,-5.737537
-6.685029,33.5444,-7.662464
-4.126697,32.295303,-5.637501
-5.793363,34.845303,-5.637501
-4.126697,34.845303,-5.637501
-5.793363,34.845303,-5.512501
-5.793363,32.295303,-5.512501
-4.126697,34.845303,-5.512501
-5.706363,34.758305,-5.637501
-5.706363,32.295303,-5.637501
-4.213696,34.758305,-5.637501
-1.613696,34.758305,-5.637501
-3.106362,32.295303,-5.637501
-3.106362,34.758305,-5.637501
-1.526696,34.845303,-5.512501
-3.193362,32.295303,-5.512501
-3.193362,34.845303,-5.512501
-1.526696,34.845303,-5.637501
-3.193362,34.845303,-5.637501
-1.526696,32.295303,-5.637501
-6.582248,32.536762,-11.900002
-6.582248,32.536762,-11.900002
5.389969,32.295303,11.000001
-7.01003,32.295303,8.933333
-6.91003,35.8953,8.933333
-6.91003,35.695286,5.366666
4.612471,33.635303,-11.347683
-6.232529,35.255302,-10.87838
-6.232529,35.255302,-10.87838
5.38997,32.295303,-1.449999
5.389969,35.8953,5.366667
5.389969,32.295303,5.366667
-7.01003,32.295303,5.366666
-7.01003,35.8953,5.366667
-7.010029,35.8953,-5.700001
5.389971,35.8953,-11.899998
-7.010029,32.295303,-11.900002
5.389969,32.295303,5.366667
5.28997,35.8953,8.933333
5.28997,35.8953,5.366667
-6.810031,35.695286,5.366666
-7.01003,32.295303,5.366666
-6.810031,35.695286,8.933333
-7.01003,32.295303,8.933333
-7.010029,32.295303,-7.700001
4.962191,32.295303,-11.899998
4.962191,32.536762,-11.899998
-6.582251,32.521374,-11.836269
-6.582248,35.8953,-10.900002
-7.010029,32.295303,-11.900002
4.962191,35.8953,-10.899998
5.18997,32.295303,5.366667
-6.810031,32.295303,8.933333
-4.851022,2.953456,-9.770004
-4.851022,2.953456,-9.770004
-4.851022,1.535281,-9.830002
-4.751021,2.953456,-9.770004
-3.611428,2.953456,-9.770004
-3.711428,1.535281,-9.830002
-3.711428,2.953456,-9.770004
-3.711428,2.953456,-9.770004
-2.571225,2.953456,-9.770004
-2.571225,2.953456,-9.770004
-2.571225,1.535281,-9.830002
-2.471225,2.953456,-9.770004
-0.191225,2.953456,-9.77
-0.291225,1.535281,-9.830002
-0.291225,2.953456,-9.77
-0.291225,2.953456,-9.77
-1.431428,2.953456,-9.770004
-1.431428,2.953456,-9.770004
-1.431428,1.535281,-9.830002
-1.331428,2.953456,-9.770004
0.948572,2.953456,-9.77
0.848572,1.535281,-9.830002
0.848572,2.953456,-9.77
0.848572,2.953456,-9.77
1.988775,2.953456,-9.77
1.988775,2.953456,-9.77
1.988775,1.535281,-9.830002
2.088775,2.953456,-9.77
-4.126695,0.095264,-5.637503
-5.793361,2.645265,-5.637505
-4.126695,2.645265,-5.637503
-5.793361,2.645265,-5.512505
-5.793361,0.095264,-5.512505
-4.126695,2.645265,-5.512503
-5.706361,2.558265,-5.637505
-5.706361,0.095264,-5.637505
-4.213695,2.558265,-5.637503
4.762526,2.820265,6.409863
4.817418,0.470264,6.509863
4.762526,2.820265,6.509863
4.762526,2.820265,6.509863
4.762526,2.820265,4.209863
4.762526,2.820265,4.209863
4.817418,0.470264,4.209863
4.762526,2.820265,4.109862
4.762526,2.820265,1.809862
4.817419,0.470264,1.909863
4.762526,2.820265,1.909863
4.762526,2.820265,1.909863
4.762526,2.820265,-0.390138
4.762526,2.820265,-0.390138
4.817419,0.470264,-0.390138
4.762526,2.820265,-0.490138
-6.460028,0.917285,8.778445
-6.460028,2.273243,8.778445
-6.460028,2.273243,7.588216
-6.460028,0.917285,7.588216
-6.360029,2.273243,7.588216
-6.360029,2.273243,8.778445
-6.360029,0.917285,8.778445
-6.360029,0.917285,7.588216
-6.460028,0.957286,7.628216
-6.460028,0.957286,8.738444
-6.460028,2.233243,8.738444
-6.460028,0.957286,7.628216
-6.460028,0.957286,6.028215
-6.460028,2.233243,7.138444
-6.460028,0.957286,7.138444
-6.460028,0.957286,6.028215
-6.360029,0.917285,5.988215
-6.360029,0.917285,7.178444
-6.360029,2.273243,7.178444
-6.360029,2.273243,5.988215
-6.460028,0.917285,5.988215
-6.460028,2.273243,5.988215
-6.460028,2.273243,7.178444
-6.460028,0.917285,7.178444
-6.460028,0.917285,3.178444
-6.460028,2.273243,3.178444
-6.460028,2.273243,1.988215
-6.460028,0.917285,1.988215
-6.360029,2.273243,1.988215
-6.360029,2.273243,3.178444
-6.360029,0.917285,3.178444
-6.360029,0.917285,1.988215
-6.460028,0.957286,2.028215
-6.460028,0.957286,3.138444
-6.460028,2.233243,3.138444
-6.460028,0.957286,2.028215
-6.203231,0.095264,10.499999
-5.747231,3.295265,10.499999
-5.747231,3.295265,10.666665
4.583306,3.295265,10.666665
4.583306,3.295265,10.499999
4.127306,0.095264,10.499999
-6.510028,0.095264,10.499999
-6.510028,0.917285,3.178445
-6.510028,2.273243,3.178445
-6.510028,2.273243,3.178445
-6.510027,3.295265,-9.900005
-6.510028,0.095264,10.499999
-6.510028,0.095264,10.499999
-6.510028,0.095264,10.499999
-6.510028,3.295265,10.499999
-6.510028,3.295265,10.499999
-6.510028,3.295265,10.499999
-6.510028,0.917285,5.988216
-6.510028,2.273243,7.588216
-6.510028,0.095264,10.499999
-6.310028,0.095264,-4.0E-6
-6.310028,3.095264,-4.0E-6
-6.310029,3.095264,10.299998
-6.310029,0.095264,10.299998
-6.310029,3.095264,10.299998
-6.310029,0.095264,10.299998
-6.310029,0.095264,10.299998
-6.310029,3.095264,10.299998
-6.310028,3.095264,-4.0E-6
-6.310028,0.095264,-4.0E-6
-6.310028,0.095264,-4.0E-6
-6.310029,0.095264,10.299998
-6.310029,2.273243,7.588216
-6.310029,0.917285,5.988216
-6.510028,0.917285,1.988216
-6.510028,0.917285,3.178445
-6.510028,2.273243,3.178445
-6.510028,0.917285,1.988216
-6.510028,0.917285,5.988216
-6.510028,2.273243,7.178445
-6.510028,0.917285,7.178445
-6.510028,0.917285,5.988216
-6.510028,0.917285,7.588216
-6.510028,0.917285,8.778445
-6.510028,2.273243,8.778445
-6.510028,0.917285,7.588216
0.889973,3.095264,-5.500004
-0.360027,0.095264,-5.500004
-6.510028,3.295265,10.499999
-6.510027,3.295265,-9.900005
-6.031457,1.495281,-9.900002
4.411402,1.495281,-9.900002
4.889973,0.095264,-7.200003
4.889973,3.095264,-7.200003
4.689972,3.095264,-7.200003
4.689972,3.095264,-7.200003
4.689973,3.095264,-9.700001
4.689973,3.095264,-9.700001
4.689973,3.095264,-9.700001
-6.310028,3.095264,-9.700005
-1.613694,2.558265,-5.637503
-3.106361,0.095264,-5.637503
-3.106361,2.558265,-5.637503
-1.526694,2.645265,-5.512503
-3.193361,0.095264,-5.512503
-3.193361,2.645265,-5.512503
-1.526694,2.645265,-5.637503
-3.193361,2.645265,-5.637503
-1.526694,0.095264,-5.637503
-4.126695,2.645265,-5.700003
-4.126695,0.095264,-5.700003
-5.793361,0.095264,-5.700005
-5.793361,2.645265,-5.700005
-1.526694,2.645265,-5.700003
-1.526694,0.095264,-5.700003
-3.193361,0.095264,-5.700003
-3.193361,2.645265,-5.700003
-6.310028,0.095264,-9.700005
-6.310028,0.095264,-9.700005
-6.310028,0.095264,-9.700005
-6.310028,0.095264,-9.700005
-6.310028,0.095264,-9.700005
-6.310028,0.095264,-9.700005
-1.360027,3.095264,-5.700003
-3.660028,3.095264,-5.700003
-1.360027,0.095264,-5.700003
-3.660028,3.095264,-5.700003
-5.960028,3.095264,-5.700005
-3.660028,0.095264,-5.700003
4.689972,3.095264,-7.200003
-6.310028,3.095264,-9.700005
0.889972,0.095264,-0.200003
1.089973,3.095264,-5.700003
-0.360027,0.095264,-5.700003
4.689972,1.045265,-8.230003
-4.310027,0.945264,-8.230003
-4.310027,0.945264,-7.670004
4.689972,0.945264,-8.230003
4.689972,0.945264,-8.230003
-4.310027,0.095264,-8.125004
4.689972,0.945264,-7.775002
4.689972,0.095264,-8.125004
-5.991457,1.535281,-9.860004
4.371402,1.535281,-9.860001
4.371402,2.953456,-9.860001
-5.991457,2.953456,-9.860004
-6.031457,1.495281,-9.740002
4.411402,1.495281,-9.740002
4.411402,2.993456,-9.740002
-6.031457,2.993456,-9.740002
4.411402,2.993456,-9.860001
4.411402,1.495281,-9.860001
-6.031457,1.495281,-9.860004
-6.031457,2.993456,-9.860004
4.189972,3.095264,-5.500004
1.089972,3.095264,-3.0E-6
1.089972,3.095264,-3.0E-6
4.689971,3.095264,10.299998
4.689971,3.095264,10.299998
4.689971,3.095264,10.299998
-6.310028,0.095264,-9.700005
-6.310028,0.095264,-9.700005
1.089973,0.095264,-5.700003
-6.310028,0.095264,-9.700005
4.689972,0.095264,-7.200003
4.689972,0.095264,-7.200003
-6.310028,3.095264,-0.200004
0.889972,3.095264,-0.200003
0.639973,0.095264,-5.500004
-1.110027,0.095264,-5.500004
0.889972,0.095264,-0.200003
-6.310028,3.095264,-0.200004
-1.110028,0.095264,-2.300003
-1.110027,0.095264,-5.500004
0.639973,0.095264,-5.500004
-0.310028,0.095264,6.799997
4.689971,0.095264,10.299998
1.089972,0.095264,-3.0E-6
4.689971,0.095264,10.299998
-0.310028,0.095264,-4.0E-6
4.689971,0.095264,10.299998
-6.310028,0.095264,-9.700005
1.089973,3.095264,-5.700003
0.889973,3.095264,-5.500004
0.639973,2.095264,-5.700003
0.639973,0.095264,-5.500004
-0.360027,0.095264,-5.500004
-5.960028,3.095264,-5.700005
-6.310028,0.095264,-9.700005
4.689971,3.095264,10.299998
4.689971,0.095264,10.299998
4.689972,0.420265,-5.130003
4.189972,3.095264,-5.500004
4.689972,3.095264,-5.700003
4.689972,0.095264,-5.500004
0.889972,0.095264,-0.200003
1.089972,3.095264,-3.0E-6
-0.310028,3.095264,-4.0E-6
-6.310028,0.095264,-0.200004
-0.310028,3.095264,-4.0E-6
-0.310029,3.095264,10.299998
-6.310029,3.095264,10.299998
-0.310028,3.095264,-4.0E-6
-0.510027,3.095264,-4.0E-6
-0.310028,2.095264,6.799997
-0.310028,0.095264,6.799997
-0.510028,0.095264,8.799998
-0.510028,2.095264,8.799998
-0.510028,2.095264,8.799998
-0.510028,0.095264,6.799997
-0.510028,2.095264,6.799997
-0.310028,0.095264,6.799997
-6.310029,0.095264,10.299998
-6.310028,0.095264,-4.0E-6
-6.310029,0.095264,10.299998
4.689971,0.095264,10.299998
-6.310029,0.095264,10.299998
-6.310028,3.095264,-4.0E-6
-6.310028,0.095264,-9.700005
4.689973,0.095264,-9.700001
4.689973,2.095264,-9.700001
4.689973,3.095264,-9.700001
-6.310028,0.095264,-9.700005
3.164525,1.31922,-9.900002
-6.031457,1.495281,-9.900002
4.411402,1.495281,-9.900002
4.411402,2.993456,-9.900002
-6.031457,2.993456,-9.900002
-6.510027,3.295265,-9.900005
4.889973,3.295265,-9.900002
-6.510027,0.095264,-9.900005
4.889972,3.095264,-5.700003
4.889972,2.095264,-5.700003
-4.784579,-0.004735,-12.046616
3.164525,-0.004735,-12.046616
-4.784579,1.31922,-12.046616
3.164525,1.31922,-12.046616
-6.710026,0.095264,-10.100002
-6.710026,-0.004735,-10.100002
4.889973,0.095264,-9.900002
5.039973,0.095264,-10.100002
3.164525,-0.004735,-12.046616
-4.784579,1.31922,-9.900002
5.089973,0.095264,10.866664
-6.710027,0.095264,10.866664
-6.710026,0.095264,-10.100002
-6.710026,0.095264,-10.100002
-6.510028,3.295265,10.499999
-6.760027,3.295264,-5.700005
-7.010026,3.495264,-5.700005
-7.010027,3.295265,-7.700005
-7.010027,3.295265,-7.700005
-7.010028,3.295265,10.999999
-6.510027,0.095264,-9.900005
4.889971,3.295265,10.499999
4.889973,3.295265,-9.900002
5.389972,3.295265,-5.700003
5.389973,3.295265,-7.700003
5.139972,3.295265,-5.700003
4.889973,3.295265,-9.900002
5.389972,3.295265,-5.700003
5.389973,3.295265,-10.900002
-7.010027,3.295265,-10.900002
5.389971,3.295265,10.999999
-6.510028,3.295265,10.499999
4.889973,3.295265,-9.900002
4.889971,2.870265,8.879998
4.889971,0.420265,8.879998
4.889971,0.420265,8.879998
